"id","correlativo","asunto_id2/name","codigo_situr","state","create_date"
"__export__.ept_com_comunicaciones_20910","SINCO/E/2021-0000018324","PASOS PARA REGISTRAR UN PROYECTO","14-12-01-001-0014","Respondido","2021-05-02 16:00:23"
"__export__.ept_com_comunicaciones_20909","SINCO/E/2021-0000018323","PASOS PARA REGISTRAR UN PROYECTO","14-12-01-001-0014","Respondido","2021-05-02 15:47:55"
"__export__.ept_com_comunicaciones_20908","SINCO/E/2021-0000018322","PASOS PARA REGISTRAR UN PROYECTO","14-12-01-001-0014","Respondido","2021-05-02 15:45:15"
"__export__.ept_com_comunicaciones_20907","SINCO/E/2021-0000018321","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","12-08-01-001-0015","Respondido","2021-05-02 14:15:29"
"__export__.ept_com_comunicaciones_20906","SINCO/E/2021-0000018320","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-04-01-006-0000","Respondido","2021-05-02 13:28:29"
"__export__.ept_com_comunicaciones_20905","SINCO/E/2021-0000018319","PROCESO DE VALORACION DEL PROYECTO","08-14-04-001-0179","Respondido","2021-05-02 10:21:58"
"__export__.ept_com_comunicaciones_20904","SINCO/E/2021-0000018318","PARTICIPACIÓN DE OTROS ENTES","08-14-05-001-0041","Respondido","2021-05-02 03:26:36"
"__export__.ept_com_comunicaciones_20903","SINCO/E/2021-0000018317","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","03-07-01-001-0022","Respondido","2021-05-02 02:00:02"
"__export__.ept_com_comunicaciones_20902","SINCO/E/2021-0000018316","SOLICITUD DE ACTIVACION USUARIO SINCO","03-08-02-001-0061","Respondido","2021-05-02 00:56:27"
"__export__.ept_com_comunicaciones_20901","SINCO/E/2021-0000018315","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-MIX-2018-11-0008","Respondido","2021-05-01 21:00:19"
"__export__.ept_com_comunicaciones_20900","SINCO/E/2021-0000018314","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-MIX-2018-11-0008","Respondido","2021-05-01 20:54:15"
"__export__.ept_com_comunicaciones_20898","SINCO/E/2021-0000018313","PROCESO DE VALORACION DEL PROYECTO","03-04-01-001-0001","Respondido","2021-05-01 16:43:41"
"__export__.ept_com_comunicaciones_20897","SINCO/E/2021-0000018312","PASOS PARA REGISTRAR UN PROYECTO","03-14-01-001-0036","Respondido","2021-05-01 16:15:00"
"__export__.ept_com_comunicaciones_20896","SINCO/E/2021-0000018311","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-12-01-001-0003","Respondido","2021-05-01 15:39:16"
"__export__.ept_com_comunicaciones_20895","SINCO/E/2021-0000018310","PROCESO DE VALORACION DEL PROYECTO","03-04-01-001-0002","Respondido","2021-05-01 15:31:00"
"__export__.ept_com_comunicaciones_20890","SINCO/E/2021-0000018309","PROCESO DE VALORACION DEL PROYECTO","03-04-01-001-0021","Respondido","2021-05-01 14:36:17"
"__export__.ept_com_comunicaciones_20889","SINCO/E/2021-0000018308","PROCESO DE VALORACION DEL PROYECTO","03-04-01-001-0011","Respondido","2021-05-01 14:29:33"
"__export__.ept_com_comunicaciones_20888","SINCO/E/2021-0000018307","PROCESO DE VALORACION DEL PROYECTO","03-04-02-001-0000","Respondido","2021-05-01 14:10:07"
"__export__.ept_com_comunicaciones_20887","SINCO/E/2021-0000018306","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","12-06-01-001-0004","Respondido","2021-05-01 13:00:22"
"__export__.ept_com_comunicaciones_20886","SINCO/E/2021-0000018305","SOLICITUD DE ACTIVACION USUARIO SINCO","14-04-01-006-0000","Respondido","2021-05-01 11:59:41"
"__export__.ept_com_comunicaciones_20885","SINCO/E/2021-0000018304","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-18-05-001-0003","Respondido","2021-05-01 00:50:50"
"__export__.ept_com_comunicaciones_20884","SINCO/E/2021-0000018303","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-01-01-001-0005","Respondido","2021-04-30 23:25:40"
"__export__.ept_com_comunicaciones_20883","SINCO/E/2021-0000018302","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","23-20-06-001-0016","Respondido","2021-04-30 22:45:02"
"__export__.ept_com_comunicaciones_20882","SINCO/E/2021-0000018301","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-14-04-001-0058","Respondido","2021-04-30 22:23:19"
"__export__.ept_com_comunicaciones_20881","SINCO/E/2021-0000018300","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-08-01-K00-0001","Respondido","2021-04-30 22:09:25"
"__export__.ept_com_comunicaciones_20880","SINCO/E/2021-0000018299","AGRADECIMIENTO","03-08-02-001-0165","Respondido","2021-04-30 21:55:38"
"__export__.ept_com_comunicaciones_20879","SINCO/E/2021-0000018298","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-14-04-001-0058","Respondido","2021-04-30 21:55:16"
"__export__.ept_com_comunicaciones_20878","SINCO/E/2021-0000018297","PROCESO DE VALORACION DEL PROYECTO","10-04-06-001-0007","Respondido","2021-04-30 21:48:38"
"__export__.ept_com_comunicaciones_20877","SINCO/E/2021-0000018296","PROCESO DE VALORACION DEL PROYECTO","16-09-03-001-0010","Respondido","2021-04-30 20:35:04"
"__export__.ept_com_comunicaciones_20876","SINCO/E/2021-0000018295","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","02-03-03-W93-0000","Respondido","2021-04-30 18:44:00"
"__export__.ept_com_comunicaciones_20875","SINCO/E/2021-0000018294","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-01-01-001-0005","Respondido","2021-04-30 17:16:01"
"__export__.ept_com_comunicaciones_20874","SINCO/E/2021-0000018293","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","15-19-01-001-0205","Respondido","2021-04-30 17:07:43"
"__export__.ept_com_comunicaciones_20873","SINCO/E/2021-0000018292","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","02-03-03-W93-0000","Respondido","2021-04-30 16:42:49"
"__export__.ept_com_comunicaciones_20872","SINCO/E/2021-0000018291","DIFICULTAD EN LA FIRMA DEL CONVENIO","09-08-01-K00-0001","Respondido","2021-04-30 16:17:55"
"__export__.ept_com_comunicaciones_20871","SINCO/E/2021-0000018290","PROCESO DE VALORACION DEL PROYECTO","03-08-02-001-0040","Respondido","2021-04-30 16:12:23"
"__export__.ept_com_comunicaciones_20870","SINCO/E/2021-0000018289","PARTICIPACIÓN DE OTROS ENTES","14-14-02-010-0000","Respondido","2021-04-30 14:14:53"
"__export__.ept_com_comunicaciones_20869","SINCO/E/2021-0000018288","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","15-12-01-001-0107","Respondido","2021-04-30 13:53:37"
"__export__.ept_com_comunicaciones_20868","SINCO/E/2021-0000018287","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","06-02-01-001-0039","Respondido","2021-04-30 13:25:14"
"__export__.ept_com_comunicaciones_20867","SINCO/E/2021-0000018286","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","CC-URB-2017-07-00005","Respondido","2021-04-30 11:54:07"
"__export__.ept_com_comunicaciones_20864","SINCO/E/2021-0000018285","AYUDAS SOCIALES VARIAS","CC-RUR-2019-04-00000","Respondido","2021-04-30 02:19:04"
"__export__.ept_com_comunicaciones_20863","SINCO/E/2021-0000018284","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","15-19-03-J09-0006","Respondido","2021-04-29 23:21:41"
"__export__.ept_com_comunicaciones_20862","SINCO/E/2021-0000018283","PROCESO DE VALORACION DEL PROYECTO","03-08-02-001-0088","Respondido","2021-04-29 22:29:44"
"__export__.ept_com_comunicaciones_20861","SINCO/E/2021-0000018282","ORIENTACIÓN Y FORMULACIÓN DE DENUNCIAS Y RECLAMOS","09-08-01-001-0038","Respondido","2021-04-29 18:24:33"
"__export__.ept_com_comunicaciones_20857","SINCO/E/2021-0000018281","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-06-01-001-0014","Respondido","2021-04-29 16:57:18"
"__export__.ept_com_comunicaciones_20856","SINCO/E/2021-0000018280","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","19-01-01-001-0035","Respondido","2021-04-29 16:42:03"
"__export__.ept_com_comunicaciones_20855","SINCO/E/2021-0000018279","PROCESO DE VALORACION DEL PROYECTO","C-MIX-2016-02-0007","Respondido","2021-04-29 16:11:19"
"__export__.ept_com_comunicaciones_20854","SINCO/E/2021-0000018278","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","14-16-01-001-0004","Respondido","2021-04-29 15:52:12"
"__export__.ept_com_comunicaciones_20853","SINCO/E/2021-0000018277","PROCESO DE VALORACION DEL PROYECTO","09-08-01-Q09-0000","Respondido","2021-04-29 15:32:34"
"__export__.ept_com_comunicaciones_20852","SINCO/E/2021-0000018276","PROCESO DE VALORACION DEL PROYECTO","14-12-01-001-0016","Respondido","2021-04-29 13:53:09"
"__export__.ept_com_comunicaciones_20851","SINCO/E/2021-0000018275","SOLICITUD DE ACTIVACION USUARIO SINCO","14-04-01-028-0000","Respondido","2021-04-29 13:37:07"
"__export__.ept_com_comunicaciones_20850","SINCO/E/2021-0000018274","SOLICITUD DE ACTIVACION USUARIO SINCO","14-04-01-028-0000","Respondido","2021-04-29 13:24:37"
"__export__.ept_com_comunicaciones_20849","SINCO/E/2021-0000018273","SOLICITUD DE ACTIVACION USUARIO SINCO","14-04-02-008-0000","Respondido","2021-04-29 13:15:45"
"__export__.ept_com_comunicaciones_20848","SINCO/E/2021-0000018272","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","13-06-01-001-0016","Respondido","2021-04-29 03:08:23"
"__export__.ept_com_comunicaciones_20847","SINCO/E/2021-0000018271","PROCESO DE VALORACION DEL PROYECTO","10-04-02-001-0001","Respondido","2021-04-29 01:36:51"
"__export__.ept_com_comunicaciones_20845","SINCO/E/2021-0000018269","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","08-03-02-001-0032","Respondido","2021-04-28 23:00:26"
"__export__.ept_com_comunicaciones_20844","SINCO/E/2021-0000018268","PROCESO DE VALORACION DEL PROYECTO","CC-URB-2017-04-00000","Respondido","2021-04-28 22:00:01"
"__export__.ept_com_comunicaciones_20843","SINCO/E/2021-0000018267","PROCESO DE VALORACION DEL PROYECTO","16-09-03-001-0010","Respondido","2021-04-28 21:52:08"
"__export__.ept_com_comunicaciones_20842","SINCO/E/2021-0000018266","PROCESO DE VALORACION DEL PROYECTO","10-04-02-001-0000","Respondido","2021-04-28 20:33:18"
"__export__.ept_com_comunicaciones_20841","SINCO/E/2021-0000018265","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-12-01-001-0008","Respondido","2021-04-28 20:17:37"
"__export__.ept_com_comunicaciones_20840","SINCO/E/2021-0000018264","SOLICITUD DE ACTIVACION USUARIO SINCO","09-08-01-001-0069","Respondido","2021-04-28 18:15:14"
"__export__.ept_com_comunicaciones_20837","SINCO/E/2021-0000018261","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-04-01-027-0000","Respondido","2021-04-28 14:56:11"
"__export__.ept_com_comunicaciones_20836","SINCO/E/2021-0000018260","SOLICITUD DE ACTIVACION USUARIO SINCO","14-04-01-004-0000","Respondido","2021-04-28 14:14:00"
"__export__.ept_com_comunicaciones_20834","SINCO/E/2021-0000018259","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","14-14-01-001-0026","Respondido","2021-04-28 13:49:17"
"__export__.ept_com_comunicaciones_20833","SINCO/E/2021-0000018258","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","09-08-01-001-0037","Respondido","2021-04-28 12:44:13"
"__export__.ept_com_comunicaciones_20832","SINCO/E/2021-0000018257","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","13-06-01-001-0016","Respondido","2021-04-28 04:02:29"
"__export__.ept_com_comunicaciones_20831","SINCO/E/2021-0000018256","PARTICIPACIÓN DE OTROS ENTES","20-12-01-001-0003","Respondido","2021-04-28 03:30:59"
"__export__.ept_com_comunicaciones_20830","SINCO/E/2021-0000018255","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-05-01-001-0088","Respondido","2021-04-28 02:47:55"
"__export__.ept_com_comunicaciones_20829","SINCO/E/2021-0000018254","PROCESO DE VALORACION DEL PROYECTO","05-03-05-001-0025","Respondido","2021-04-28 01:11:48"
"__export__.ept_com_comunicaciones_20828","SINCO/E/2021-0000018253","PASOS PARA REGISTRAR UN PROYECTO","03-08-02-001-0088","Respondido","2021-04-27 22:10:09"
"__export__.ept_com_comunicaciones_20827","SINCO/E/2021-0000018252","PROCESO DE VALORACION DEL PROYECTO","12-15-01-001-0030","Respondido","2021-04-27 21:41:10"
"__export__.ept_com_comunicaciones_20826","SINCO/E/2021-0000018251","PROCESO DE VALORACION DEL PROYECTO","12-15-01-001-0030","Respondido","2021-04-27 21:36:48"
"__export__.ept_com_comunicaciones_20825","SINCO/E/2021-0000018250","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","19-01-01-001-0035","Respondido","2021-04-27 20:36:20"
"__export__.ept_com_comunicaciones_20824","SINCO/E/2021-0000018249","PROBLEMAS CON EL RIF O CÓDIGO SITUR ","19-01-01-001-0035","Respondido","2021-04-27 20:19:57"
"__export__.ept_com_comunicaciones_20823","SINCO/E/2021-0000018248","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","23-03-05-001-0026","Respondido","2021-04-27 19:06:32"
"__export__.ept_com_comunicaciones_20822","SINCO/E/2021-0000018247","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","07-02-01-001-0133","Respondido","2021-04-27 18:10:46"
"__export__.ept_com_comunicaciones_20821","SINCO/E/2021-0000018246","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","22-04-01-010-0000","Respondido","2021-04-27 18:06:24"
"__export__.ept_com_comunicaciones_20820","SINCO/E/2021-0000018245","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","09-08-01-001-0001","Respondido","2021-04-27 17:58:53"
"__export__.ept_com_comunicaciones_20819","SINCO/E/2021-0000018244","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-MIX-2018-11-0008","Respondido","2021-04-27 17:58:39"
"__export__.ept_com_comunicaciones_20818","SINCO/E/2021-0000018243","SOLICITUD DE ACTIVACION USUARIO SINCO","14-12-01-001-0008","Respondido","2021-04-27 16:39:53"
"__export__.ept_com_comunicaciones_20814","SINCO/E/2021-0000018242","PROCESO DE VALORACION DEL PROYECTO","03-04-01-001-0017","Respondido","2021-04-27 15:23:27"
"__export__.ept_com_comunicaciones_20813","SINCO/E/2021-0000018241","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","12-08-01-001-0015","Respondido","2021-04-27 13:07:50"
"__export__.ept_com_comunicaciones_20812","SINCO/E/2021-0000018240","PROCESO DE VALORACION DEL PROYECTO","22-11-03-003-0004","Respondido","2021-04-27 12:22:57"
"__export__.ept_com_comunicaciones_20811","SINCO/E/2021-0000018239","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","13-06-01-001-0016","Respondido","2021-04-27 11:13:17"
"__export__.ept_com_comunicaciones_20810","SINCO/E/2021-0000018238","PARTICIPACIÓN DE OTROS ENTES","19-13-01-001-0007","Respondido","2021-04-27 10:26:16"
"__export__.ept_com_comunicaciones_20809","SINCO/E/2021-0000018237","PARTICIPACIÓN DE OTROS ENTES","19-13-01-001-0023","Respondido","2021-04-27 10:24:33"
"__export__.ept_com_comunicaciones_20808","SINCO/E/2021-0000018236","PARTICIPACIÓN DE OTROS ENTES","19-01-01-001-0035","Respondido","2021-04-27 10:21:53"
"__export__.ept_com_comunicaciones_20807","SINCO/E/2021-0000018235","PARTICIPACIÓN DE OTROS ENTES","19-13-01-003-0000","Respondido","2021-04-27 10:17:49"
"__export__.ept_com_comunicaciones_20806","SINCO/E/2021-0000018234","PROCESO DE VALORACION DEL PROYECTO","05-03-05-001-0025","Respondido","2021-04-27 00:16:50"
"__export__.ept_com_comunicaciones_20805","SINCO/E/2021-0000018233","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-MIX-2018-11-0008","Respondido","2021-04-26 23:19:53"
"__export__.ept_com_comunicaciones_20804","SINCO/E/2021-0000018232","SOLICITUD DE ACTIVACION USUARIO SINCO","09-08-03-001-0011","Respondido","2021-04-26 23:19:47"
"__export__.ept_com_comunicaciones_20803","SINCO/E/2021-0000018231","PROCESO DE VALORACION DEL PROYECTO","05-03-05-001-0025","Respondido","2021-04-26 23:12:47"
"__export__.ept_com_comunicaciones_20802","SINCO/E/2021-0000018230","PASOS PARA REGISTRAR UN PROYECTO","19-11-01-001-0024","Respondido","2021-04-26 23:10:46"
"__export__.ept_com_comunicaciones_20801","SINCO/E/2021-0000018229","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","CC-URB-2016-01-00001","Respondido","2021-04-26 22:39:32"
"__export__.ept_com_comunicaciones_20800","SINCO/E/2021-0000018228","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","06-03-03-001-0024","Respondido","2021-04-26 21:40:53"
"__export__.ept_com_comunicaciones_20799","SINCO/E/2021-0000018227","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-12-01-083-0000","Respondido","2021-04-26 20:55:49"
"__export__.ept_com_comunicaciones_20798","SINCO/E/2021-0000018226","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","20-05-01-001-0039","Respondido","2021-04-26 20:53:35"
"__export__.ept_com_comunicaciones_20797","SINCO/E/2021-0000018225","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","11-20-02-001-0005","Respondido","2021-04-26 20:30:35"
"__export__.ept_com_comunicaciones_20796","SINCO/E/2021-0000018224","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","06-03-03-001-0024","Respondido","2021-04-26 20:20:09"
"__export__.ept_com_comunicaciones_20795","SINCO/E/2021-0000018223","PASOS PARA REGISTRAR UN PROYECTO","14-17-05-001-0008","Respondido","2021-04-26 20:01:51"
"__export__.ept_com_comunicaciones_20794","SINCO/E/2021-0000018222","SOLICITUD DE ACTIVACION USUARIO SINCO","09-08-03-001-0011","Respondido","2021-04-26 17:50:37"
"__export__.ept_com_comunicaciones_20793","SINCO/E/2021-0000018221","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","18-04-02-001-0009","Respondido","2021-04-26 15:58:57"
"__export__.ept_com_comunicaciones_20792","SINCO/E/2021-0000018220","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-07-01-001-0007","Respondido","2021-04-26 15:46:31"
"__export__.ept_com_comunicaciones_20791","SINCO/E/2021-0000018219","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-07-01-001-0007","Respondido","2021-04-26 15:44:58"
"__export__.ept_com_comunicaciones_20790","SINCO/E/2021-0000018218","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-07-01-001-0007","Respondido","2021-04-26 15:44:25"
"__export__.ept_com_comunicaciones_20789","SINCO/E/2021-0000018217","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-07-01-001-0007","Respondido","2021-04-26 15:43:49"
"__export__.ept_com_comunicaciones_20788","SINCO/E/2021-0000018216","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-07-01-001-0007","Respondido","2021-04-26 15:33:51"
"__export__.ept_com_comunicaciones_20785","SINCO/E/2021-0000018213","AYUDAS SOCIALES VARIAS","14-01-02-043-0001","Respondido","2021-04-26 13:47:47"
"__export__.ept_com_comunicaciones_20784","SINCO/E/2021-0000018212","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","23-15-04-U25-0002","Respondido","2021-04-26 02:39:40"
"__export__.ept_com_comunicaciones_20783","SINCO/E/2021-0000018211","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-07-01-001-0007","Respondido","2021-04-26 00:26:16"
"__export__.ept_com_comunicaciones_20782","SINCO/E/2021-0000018210","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-07-01-001-0007","Respondido","2021-04-26 00:04:51"
"__export__.ept_com_comunicaciones_20781","SINCO/E/2021-0000018209","AYUDAS SOCIALES VARIAS","12-12-01-008-0000","Respondido","2021-04-25 16:54:56"
"__export__.ept_com_comunicaciones_20780","SINCO/E/2021-0000018208","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","21-06-02-J46-0001","Respondido","2021-04-25 16:48:10"
"__export__.ept_com_comunicaciones_20779","SINCO/E/2021-0000018207","PROCESO DE VALORACION DEL PROYECTO","20-27-01-001-0046","Respondido","2021-04-25 16:37:59"
"__export__.ept_com_comunicaciones_20778","SINCO/E/2021-0000018206","PROCESO DE VALORACION DEL PROYECTO","20-27-01-001-0046","Respondido","2021-04-25 16:32:31"
"__export__.ept_com_comunicaciones_20777","SINCO/E/2021-0000018205","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-03-02-001-0007","Respondido","2021-04-25 16:09:39"
"__export__.ept_com_comunicaciones_20776","SINCO/E/2021-0000018204","PASOS PARA REGISTRAR UN PROYECTO","CC-URB-2016-08-00046","Respondido","2021-04-25 13:59:48"
"__export__.ept_com_comunicaciones_20775","SINCO/E/2021-0000018203","PASOS PARA REGISTRAR UN PROYECTO","CC-URB-2016-08-00046","Respondido","2021-04-25 13:57:42"
"__export__.ept_com_comunicaciones_20774","SINCO/E/2021-0000018202","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","07-02-01-001-0133","Respondido","2021-04-25 03:11:46"
"__export__.ept_com_comunicaciones_20773","SINCO/E/2021-0000018201","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","07-02-01-001-0133","Respondido","2021-04-24 19:18:12"
"__export__.ept_com_comunicaciones_20772","SINCO/E/2021-0000018200","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","06-09-01-179-0002","Respondido","2021-04-24 19:00:13"
"__export__.ept_com_comunicaciones_20771","SINCO/E/2021-0000018199","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-03-01-014-0000","Respondido","2021-04-24 18:52:00"
"__export__.ept_com_comunicaciones_20770","SINCO/E/2021-0000018198","SOLICITUD DE ACTIVACION USUARIO SINCO","12-03-01-028-0000","Respondido","2021-04-24 16:03:04"
"__export__.ept_com_comunicaciones_20769","SINCO/E/2021-0000018197","PROCESO DE VALORACION DEL PROYECTO","CC-URB-2016-09-00053","Respondido","2021-04-24 15:51:16"
"__export__.ept_com_comunicaciones_20768","SINCO/E/2021-0000018196","PROCESO DE VALORACION DEL PROYECTO","20-16-01-001-0000","Respondido","2021-04-24 13:56:08"
